"class","category","indicator_name","series_name","sub_series_name","parameter","value","units","date_last_updated"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2021-10-01","-3.49560475896361","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2021-11-01","3.03529761558496","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2021-12-01","-1.28307541783548","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-01-01","-0.55365347656201","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-02-01","0.255229706736082","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-03-01","-3.43917106227328","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-04-01","-5.05091292134832","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-05-01","-0.0723875518158668","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-06-01","-4.12749411270742","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-07-01","-4.35638705719982","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-08-01","28.6677213013275","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-09-01","8.53865449488664","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-10-01","2.58009878203305","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-11-01","1.69814753244799","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2022-12-01","-0.486152495060066","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2023-01-01","3.11964061740087","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2023-02-01","-0.14912893725354","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2023-03-01","3.64068536450754","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2023-04-01","-0.642839092999037","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2023-05-01","1.8240017831382","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (heavy)","NZAC component - Traffic index (heavy)","2023-06-01","3.31822740139889","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2003-10-01","3.11025667671205","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2003-11-01","3.10418735950651","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2003-12-01","4.17859007832897","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-01-01","3.70001659200265","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-02-01","3.14621574050791","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-03-01","4.45671029806025","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-04-01","5.25403620983131","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-05-01","1.28595497635142","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-06-01","3.32744194599674","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-07-01","4.64067162292015","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-08-01","1.58873624166467","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-09-01","3.62962515358429","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-10-01","3.02853169124093","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-11-01","4.09678139006631","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2004-12-01","3.71224348628083","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-01-01","3.735","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-02-01","5.18430488263197","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-03-01","4.81007307204542","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-04-01","1.58485905829773","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-05-01","3.22968544887918","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-06-01","3.24995056357524","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-07-01","1.10291630015564","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-08-01","2.3270527293936","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-09-01","-1.34113393846333","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-10-01","-0.936142739758183","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-11-01","-0.123716562433029","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2005-12-01","-0.395344790921559","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-01-01","-1.59733937436737","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-02-01","0.559123171261655","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-03-01","-1.27241124331384","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-04-01","-1.88431665782238","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-05-01","-1.02605420517202","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-06-01","-1.42683405632644","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-07-01","-2.09859074134272","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-08-01","-0.244416106345158","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-09-01","3.57966074981777","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-10-01","3.64961341351424","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-11-01","3.01384025671287","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2006-12-01","2.12237372021931","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-01-01","3.73243989890086","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-02-01","2.23366047592526","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-03-01","3.67481129873162","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-04-01","4.22255437989221","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-05-01","5.7013113114095","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-06-01","4.54938457503133","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-07-01","2.84670748737781","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-08-01","5.04943878983914","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-09-01","1.39797626293365","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-10-01","0.776434498461409","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-11-01","1.15322343940842","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2007-12-01","-1.16219400942679","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-01-01","-1.25793291024481","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-02-01","-1.97351117790719","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-03-01","-1.44765729082618","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-04-01","-2.81074858943634","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-05-01","-2.93861114204062","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-06-01","-6.87325775878089","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-07-01","-5.72098676339329","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-08-01","-7.31702820056604","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-09-01","-4.89861379452646","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-10-01","-2.61670227448902","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-11-01","-5.16122993401038","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2008-12-01","-0.973954177042358","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-01-01","-0.0219977810933858","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-02-01","-1.96916413534051","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-03-01","-1.04528621612102","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-04-01","2.40857417457068","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-05-01","0.154868314134138","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-06-01","3.44032806840746","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-07-01","5.77606784235918","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-08-01","3.90109015675977","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-09-01","3.42606929062417","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-10-01","1.69103228687362","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-11-01","3.03490885403816","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2009-12-01","2.48941706474037","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-01-01","0.547195622435015","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-02-01","3.79750547388178","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-03-01","1.11020251094329","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-04-01","0.791559229485816","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-05-01","-0.914410071873795","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-06-01","1.72082838981007","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-07-01","0.494172760511891","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-08-01","-0.667253824503633","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-09-01","-0.25554718564359","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-10-01","0.283515979991611","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-11-01","0.609218744013162","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2010-12-01","0.00473664266769092","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-01-01","-0.941915227629497","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-02-01","-0.533953611014326","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-03-01","-1.16176176747639","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-04-01","-2.09926356479783","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-05-01","-0.609773719041695","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-06-01","-0.634393817268031","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-07-01","-0.383729854182646","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-08-01","1.67596688543865","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-09-01","2.44252186797953","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-10-01","-1.07945513217137","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-11-01","-0.0609338106481672","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2011-12-01","-1.43418746743713","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-01-01","-0.8788359026077","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-02-01","-1.36145878699514","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-03-01","-0.134773484279627","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-04-01","0.13737979268138","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-05-01","1.90257424207181","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-06-01","1.35705151451531","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-07-01","-1.39435789153304","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-08-01","-0.290995260663496","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-09-01","-2.96565882792086","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-10-01","0.276176637573489","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-11-01","0.684017986433938","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2012-12-01","-0.485338920337142","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-01-01","1.78682170542637","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-02-01","-0.42520924518159","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-03-01","1.28882376756829","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-04-01","-0.847132413607832","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-05-01","1.35820199925811","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-06-01","-1.26826604398915","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-07-01","2.39505363068138","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-08-01","0.756704343444903","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-09-01","0.991517762689709","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-10-01","2.32616164136423","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-11-01","1.1553091232519","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2013-12-01","2.85380410638749","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-01-01","2.05628117741137","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-02-01","2.66721932504987","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-03-01","2.1708303592672","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-04-01","4.77208735280741","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-05-01","3.74787692249945","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-06-01","3.04879793250112","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-07-01","2.0941076727427","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-08-01","3.74661521478643","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-09-01","4.3270833134945","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-10-01","4.52593078870862","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-11-01","2.50872253453938","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2014-12-01","4.11827118994188","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-01-01","5.38226185590089","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-02-01","5.93476546362715","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-03-01","4.7188792428928","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-04-01","4.68125190473112","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-05-01","2.66911478731198","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-06-01","4.81500675563122","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-07-01","5.86558157559651","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Traffic index (light)","NZAC component - Traffic index (light)","2015-08-01","3.22117133503093","Annual % change","27-07-23"
